checkpoint_name,checkpoint_path,checkpoint_sha256,dataset_key,dataset_name,resolved_dataset_id,resolved_task_id,dataset_version,input_spec,seed,test_size,stratified,n_train,n_test,case_id,condition,param_type,param_value,applies_to,p_cell,rotation_seed,rotation_cols_hash,acc,f1_macro,nll,ece,n_estimators,batch_size,use_hierarchical,device
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_1590_v2__adult,adult,1590,7592,2,7592,45,0.2,True,39073,9769,uninformative_features_shuffled_n_add_50_0_both,uninformative_features_shuffled,n_add,50.0,both,,,,0.8121609171870202,0.6635949652315822,0.39533253872603824,0.016312180137497627,32,8,True,cuda
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_1590_v2__adult,adult,1590,7592,2,7592,45,0.2,True,39073,9769,cell_outliers_tabpfn_outlier_factor_10_0_both,cell_outliers_tabpfn,outlier_factor,10.0,both,0.02,,,0.8461459719520934,0.7711635900729357,0.32295234014739377,0.0066191217271854026,32,8,True,cuda
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_1590_v2__adult,adult,1590,7592,2,7592,45,0.2,True,39073,9769,cell_outliers_tabpfn_outlier_factor_50_0_both,cell_outliers_tabpfn,outlier_factor,50.0,both,0.02,,,0.8443034087419388,0.7694653802409989,0.3251719023903073,0.009099993103906722,32,8,True,cuda
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_1590_v2__adult,adult,1590,7592,2,7592,45,0.2,True,39073,9769,icl_noisy_demo_labels_frac_0_1_train,icl_noisy_demo_labels,frac,0.1,train,,,,0.8464530658204524,0.7728443817758366,0.3549465446638083,0.05437369194815645,32,8,True,cuda
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_1590_v2__adult,adult,1590,7592,2,7592,45,0.2,True,39073,9769,feature_rotation_kdim_both_k_subspace_6_0_both,feature_rotation_kdim_both,k_subspace,6.0,both,,981947.0,a4d9953145b1,0.8537209540382844,0.7848170786531679,0.30712258121113184,0.007470036379109044,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_1590_v2__adult,adult,1590,7592,2,7592,45,0.2,True,39073,9769,clean_none_0_0_none,clean,none,0.0,none,,,,0.8495240045040434,0.7803210313123106,0.3173206706402016,0.008464239919816503,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_1590_v2__adult,adult,1590,7592,2,7592,45,0.2,True,39073,9769,uninformative_features_shuffled_n_add_10_0_both,uninformative_features_shuffled,n_add,10.0,both,,,,0.8440986794963661,0.7619822048179297,0.32770008858551913,0.007182107603602413,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_1590_v2__adult,adult,1590,7592,2,7592,45,0.2,True,39073,9769,uninformative_features_shuffled_n_add_50_0_both,uninformative_features_shuffled,n_add,50.0,both,,,,0.7982393284880746,0.6180325079552347,0.4110147563040757,0.024106188365412222,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_1590_v2__adult,adult,1590,7592,2,7592,45,0.2,True,39073,9769,cell_outliers_tabpfn_outlier_factor_10_0_both,cell_outliers_tabpfn,outlier_factor,10.0,both,0.02,,,0.8497287337496161,0.780250943329845,0.3191953717419242,0.006149813546557484,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_1590_v2__adult,adult,1590,7592,2,7592,45,0.2,True,39073,9769,cell_outliers_tabpfn_outlier_factor_50_0_both,cell_outliers_tabpfn,outlier_factor,50.0,both,0.02,,,0.8463507011976661,0.7736663123466443,0.3223918646783494,0.007941286692490966,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_1590_v2__adult,adult,1590,7592,2,7592,45,0.2,True,39073,9769,icl_noisy_demo_labels_frac_0_1_train,icl_noisy_demo_labels,frac,0.1,train,,,,0.8483979936533934,0.7766820843340307,0.3501825518564438,0.05049450520861907,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_1590_v2__adult,adult,1590,7592,2,7592,45,0.2,True,39073,9769,feature_rotation_kdim_both_k_subspace_6_0_both,feature_rotation_kdim_both,k_subspace,6.0,both,,981947.0,a4d9953145b1,0.8531067663015662,0.7838398915964038,0.3067802951853498,0.009261294456547938,32,8,True,cuda
SA,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,openml_1590_v2__adult,adult,1590,7592,2,7592,46,0.2,True,39073,9769,clean_none_0_0_none,clean,none,0.0,none,,,,0.8564847988535162,0.784999002867572,0.31003111105949915,0.008488887059723931,32,8,True,cuda
SA,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,openml_1590_v2__adult,adult,1590,7592,2,7592,46,0.2,True,39073,9769,uninformative_features_shuffled_n_add_10_0_both,uninformative_features_shuffled,n_add,10.0,both,,,,0.8493192752584706,0.7724869754041102,0.32328573095264923,0.01086574391389359,32,8,True,cuda
SA,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,openml_1590_v2__adult,adult,1590,7592,2,7592,46,0.2,True,39073,9769,uninformative_features_shuffled_n_add_50_0_both,uninformative_features_shuffled,n_add,50.0,both,,,,0.8285392568328386,0.720711643202234,0.3691076842057006,0.014038802090144149,32,8,True,cuda
SA,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,openml_1590_v2__adult,adult,1590,7592,2,7592,46,0.2,True,39073,9769,cell_outliers_tabpfn_outlier_factor_10_0_both,cell_outliers_tabpfn,outlier_factor,10.0,both,0.02,,,0.8522878493192753,0.7774086466869747,0.3157292264396108,0.009378786413583457,32,8,True,cuda
SA,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,openml_1590_v2__adult,adult,1590,7592,2,7592,46,0.2,True,39073,9769,cell_outliers_tabpfn_outlier_factor_50_0_both,cell_outliers_tabpfn,outlier_factor,50.0,both,0.02,,,0.8538233186610708,0.7804675986460692,0.3140778247112452,0.006807442837257403,32,8,True,cuda
SA,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,openml_1590_v2__adult,adult,1590,7592,2,7592,46,0.2,True,39073,9769,icl_noisy_demo_labels_frac_0_1_train,icl_noisy_demo_labels,frac,0.1,train,,,,0.8527996724332071,0.7833510380713556,0.3443443201805211,0.0564619142099588,32,8,True,cuda
SA,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,openml_1590_v2__adult,adult,1590,7592,2,7592,46,0.2,True,39073,9769,feature_rotation_kdim_both_k_subspace_6_0_both,feature_rotation_kdim_both,k_subspace,6.0,both,,642768.0,32aafaad8492,0.8578155389497389,0.7859681353731088,0.30533976434669874,0.010739020454882373,32,8,True,cuda
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_1590_v2__adult,adult,1590,7592,2,7592,46,0.2,True,39073,9769,clean_none_0_0_none,clean,none,0.0,none,,,,0.8519807554509161,0.7826641893067015,0.31595836283448026,0.014596502189565961,32,8,True,cuda
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_1590_v2__adult,adult,1590,7592,2,7592,46,0.2,True,39073,9769,uninformative_features_shuffled_n_add_10_0_both,uninformative_features_shuffled,n_add,10.0,both,,,,0.8473743474255298,0.7669832353142043,0.3281029490183912,0.006719209201163359,32,8,True,cuda
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_1590_v2__adult,adult,1590,7592,2,7592,46,0.2,True,39073,9769,uninformative_features_shuffled_n_add_50_0_both,uninformative_features_shuffled,n_add,50.0,both,,,,0.8241375780530249,0.7087431164830252,0.37766506849932857,0.009015956698890246,32,8,True,cuda
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_1590_v2__adult,adult,1590,7592,2,7592,46,0.2,True,39073,9769,cell_outliers_tabpfn_outlier_factor_10_0_both,cell_outliers_tabpfn,outlier_factor,10.0,both,0.02,,,0.8496263691268298,0.7791697648798753,0.32074678123135536,0.009293912968746345,32,8,True,cuda
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_1590_v2__adult,adult,1590,7592,2,7592,46,0.2,True,39073,9769,cell_outliers_tabpfn_outlier_factor_50_0_both,cell_outliers_tabpfn,outlier_factor,50.0,both,0.02,,,0.8511618384686253,0.781905590218058,0.320382548089854,0.009426017258572181,32,8,True,cuda
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_1590_v2__adult,adult,1590,7592,2,7592,46,0.2,True,39073,9769,icl_noisy_demo_labels_frac_0_1_train,icl_noisy_demo_labels,frac,0.1,train,,,,0.8514689323369843,0.7835594119135643,0.35235821315207566,0.06138456246054566,32,8,True,cuda
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_1590_v2__adult,adult,1590,7592,2,7592,46,0.2,True,39073,9769,feature_rotation_kdim_both_k_subspace_6_0_both,feature_rotation_kdim_both,k_subspace,6.0,both,,642768.0,32aafaad8492,0.8551540587572934,0.7873596278437565,0.305184640042415,0.008418419415050947,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_1590_v2__adult,adult,1590,7592,2,7592,46,0.2,True,39073,9769,clean_none_0_0_none,clean,none,0.0,none,,,,0.8552564233800799,0.7873293660911025,0.3121904358184007,0.008405623471118248,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_1590_v2__adult,adult,1590,7592,2,7592,46,0.2,True,39073,9769,uninformative_features_shuffled_n_add_10_0_both,uninformative_features_shuffled,n_add,10.0,both,,,,0.8496263691268298,0.7718414070329549,0.3225443968715716,0.009924157296199379,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_1590_v2__adult,adult,1590,7592,2,7592,46,0.2,True,39073,9769,uninformative_features_shuffled_n_add_50_0_both,uninformative_features_shuffled,n_add,50.0,both,,,,0.8253659535264612,0.6906246036722191,0.3725393336252936,0.0257332948972581,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_1590_v2__adult,adult,1590,7592,2,7592,46,0.2,True,39073,9769,cell_outliers_tabpfn_outlier_factor_10_0_both,cell_outliers_tabpfn,outlier_factor,10.0,both,0.02,,,0.8516736615825571,0.7830585833646555,0.3163985807315375,0.007756515801996237,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_1590_v2__adult,adult,1590,7592,2,7592,46,0.2,True,39073,9769,cell_outliers_tabpfn_outlier_factor_50_0_both,cell_outliers_tabpfn,outlier_factor,50.0,both,0.02,,,0.8529020370559934,0.7851444426766909,0.31634953023108064,0.00781885757455076,32,8,True,cuda
