task_id,dataset_id,dataset_name,fold,task_type,n_rows,n_features,n_classes,imbalance_ratio,accuracy,f1_macro,f1_micro,precision_macro,recall_macro,roc_auc,log_loss,fit_seconds,predict_seconds,n_train,n_test,seed,pdlc_topk_effective,pdlc_topk_tuned_best_frac,n_valid_folds,error
3549,458,analcatdata_authorship,0.0,Multiclass,841,70,4,5.763636363636364,0.9882352941176471,0.991916558018253,0.9882352941176471,0.9924242424242424,0.9916666666666667,0.9998525943396226,0.06545436866637597,0.3299978971481323,0.24268312752246857,756.0,85.0,42,32.0,,10,
3549,458,analcatdata_authorship,1.0,Multiclass,841,70,4,5.763636363636364,1.0,1.0,1.0,1.0,1.0,1.0,0.016830146016155623,0.29542644508183,0.24252710863947868,757.0,84.0,42,32.0,,10,
3549,458,analcatdata_authorship,2.0,Multiclass,841,70,4,5.763636363636364,0.9880952380952381,0.9883258817685048,0.9880952380952381,0.9919354838709677,0.9852941176470589,1.0,0.039073968397836376,0.29130224883556366,0.24245821684598923,757.0,84.0,42,32.0,,10,
3549,458,analcatdata_authorship,3.0,Multiclass,841,70,4,5.763636363636364,1.0,1.0,1.0,1.0,1.0,1.0,0.030549717705608586,0.2891023326665163,0.24442989192903042,757.0,84.0,42,32.0,,10,
3549,458,analcatdata_authorship,4.0,Multiclass,841,70,4,5.763636363636364,1.0,1.0,1.0,1.0,1.0,1.0,0.02202001423302717,0.2920397985726595,0.24223596788942814,757.0,84.0,42,32.0,,10,
3549,458,analcatdata_authorship,5.0,Multiclass,841,70,4,5.763636363636364,0.9880952380952381,0.991916558018253,0.9880952380952381,0.9924242424242424,0.9916666666666667,1.0,0.03125665115279769,0.29393352940678596,0.24322370253503323,757.0,84.0,42,32.0,,10,
3549,458,analcatdata_authorship,6.0,Multiclass,841,70,4,5.763636363636364,0.9880952380952381,0.9917944578961528,0.9880952380952381,0.9916666666666667,0.9921875,0.9998497596153846,0.039387340436810435,0.2902435418218374,0.24268832616508007,757.0,84.0,42,32.0,,10,
3549,458,analcatdata_authorship,7.0,Multiclass,841,70,4,5.763636363636364,1.0,1.0,1.0,1.0,1.0,1.0,0.04414834514884133,0.28822317719459534,0.24394636787474155,757.0,84.0,42,32.0,,10,
3549,458,analcatdata_authorship,8.0,Multiclass,841,70,4,5.763636363636364,1.0,1.0,1.0,1.0,1.0,1.0,0.037443220167701796,0.2902526091784239,0.24279028736054897,757.0,84.0,42,32.0,,10,
3549,458,analcatdata_authorship,9.0,Multiclass,841,70,4,5.763636363636364,1.0,1.0,1.0,1.0,1.0,1.0,0.028163772080812118,0.2989854011684656,0.24703569523990154,757.0,84.0,42,32.0,,10,
3560,469,analcatdata_dmft,0.0,Multiclass,797,4,6,1.2601626016260163,0.25,0.2630567531883321,0.25,0.3716450216450216,0.24763431013431014,0.5736555054691082,2.0300503199265068,0.3352093677967787,0.07897887751460075,717.0,80.0,42,32.0,,10,
3560,469,analcatdata_dmft,1.0,Multiclass,797,4,6,1.2601626016260163,0.1875,0.17525273438316916,0.1875,0.172817728080886,0.18089896214896214,0.5481893142867339,2.1378451817189914,0.24040111526846886,0.0787468608468771,717.0,80.0,42,32.0,,10,
3560,469,analcatdata_dmft,2.0,Multiclass,797,4,6,1.2601626016260163,0.2,0.2076702799237642,0.2,0.2335595776772247,0.20547161172161174,0.5823097467542121,2.0659953456449682,0.23953033238649368,0.0810483954846859,717.0,80.0,42,32.0,,10,
3560,469,analcatdata_dmft,3.0,Multiclass,797,4,6,1.2601626016260163,0.1875,0.19605490295145467,0.1875,0.20665849673202616,0.19371947496947498,0.5444723200584289,2.224321506954781,0.2467390075325966,0.07874663174152374,717.0,80.0,42,32.0,,10,
3560,469,analcatdata_dmft,4.0,Multiclass,797,4,6,1.2601626016260163,0.1625,0.16297363031234,0.1625,0.16712962962962963,0.16643772893772893,0.4851439385756684,2.2668197498946627,0.23995577171444893,0.07869948260486126,717.0,80.0,42,32.0,,10,
3560,469,analcatdata_dmft,5.0,Multiclass,797,4,6,1.2601626016260163,0.2125,0.2045082776480236,0.2125,0.21284271284271283,0.21034798534798535,0.5344032136651758,2.1855612760225647,0.23976065032184124,0.07912422716617584,717.0,80.0,42,32.0,,10,
3560,469,analcatdata_dmft,6.0,Multiclass,797,4,6,1.2601626016260163,0.175,0.16634539842873178,0.175,0.16538274104063577,0.17188644688644686,0.5347000921232704,2.1692348284328054,0.23976328782737255,0.07866286486387253,717.0,80.0,42,32.0,,10,
3560,469,analcatdata_dmft,7.0,Multiclass,797,4,6,1.2601626016260163,0.1518987341772152,0.14357902633764702,0.1518987341772152,0.14335909188850368,0.15427350427350425,0.47491148207099704,2.39914463352666,0.23952590487897396,0.07901726104319096,718.0,79.0,42,32.0,,10,
3560,469,analcatdata_dmft,8.0,Multiclass,797,4,6,1.2601626016260163,0.26582278481012656,0.2631668496236212,0.26582278481012656,0.26600968475968473,0.26282051282051283,0.6073976979177539,1.953919180114728,0.24504196271300316,0.08011559396982193,718.0,79.0,42,32.0,,10,
3560,469,analcatdata_dmft,9.0,Multiclass,797,4,6,1.2601626016260163,0.21518987341772153,0.21765657997542054,0.21518987341772153,0.22623210123210122,0.2154151404151404,0.5713255132098415,2.0339173078650292,0.23953921534121037,0.07883491180837154,718.0,79.0,42,32.0,,10,
3573,554,mnist_784,,,70000,784,10,1.2477427530492635,,,,,,,,,,,,42,,,0,"Dataset has 70000 rows, exceeds limit of 50000"
3902,1049,pc4,0.0,Binary,1458,37,2,7.191011235955056,0.910958904109589,0.7889938854919399,0.910958904109589,0.7963976288189695,0.7821180555555556,0.9487847222222223,0.2029078898989493,0.33419184386730194,0.2596324235200882,1312.0,146.0,42,32.0,,10,
3902,1049,pc4,1.0,Binary,1458,37,2,7.191011235955056,0.8972602739726028,0.7437697437697437,0.8972602739726028,0.7656488549618321,0.7265625,0.9262152777777778,0.22792981953744976,0.2762887831777334,0.25970230996608734,1312.0,146.0,42,32.0,,10,
3902,1049,pc4,2.0,Binary,1458,37,2,7.191011235955056,0.8835616438356164,0.7240689271817676,0.8835616438356164,0.7298221614227086,0.71875,0.9509548611111112,0.18755783016639932,0.278654133901,0.25765780732035637,1312.0,146.0,42,32.0,,10,
3902,1049,pc4,3.0,Binary,1458,37,2,7.191011235955056,0.910958904109589,0.7889938854919399,0.910958904109589,0.7963976288189695,0.7821180555555556,0.9600694444444444,0.19907763965522596,0.28096410818398,0.25769919343292713,1312.0,146.0,42,32.0,,10,
3902,1049,pc4,4.0,Binary,1458,37,2,7.191011235955056,0.952054794520548,0.8863813229571984,0.952054794520548,0.8962608299133606,0.8771701388888888,0.9822048611111112,0.16317571715109946,0.27898224629461765,0.25796776823699474,1312.0,146.0,42,32.0,,10,
3902,1049,pc4,5.0,Binary,1458,37,2,7.191011235955056,0.9246575342465754,0.7894322800576898,0.9246575342465754,0.8757575757575757,0.7421875,0.96484375,0.18969296141014722,0.2784221116453409,0.25914416462183,1312.0,146.0,42,32.0,,10,
3902,1049,pc4,6.0,Binary,1458,37,2,7.191011235955056,0.8972602739726028,0.7565314063368538,0.8972602739726028,0.763109895120839,0.7504340277777778,0.9405381944444444,0.20407017485804302,0.2783960644155741,0.2578050773590803,1312.0,146.0,42,32.0,,10,
3902,1049,pc4,7.0,Binary,1458,37,2,7.191011235955056,0.952054794520548,0.8804258804258804,0.952054794520548,0.9142493638676845,0.8532986111111112,0.9674479166666667,0.18205899106925308,0.2814195118844509,0.2576613239943981,1312.0,146.0,42,32.0,,10,
3902,1049,pc4,8.0,Binary,1458,37,2,7.191011235955056,0.9241379310344827,0.8119325551232166,0.9241379310344827,0.8204941860465116,0.8039981617647058,0.943014705882353,0.19852305158915784,0.3506165035068989,0.260700860992074,1313.0,145.0,42,32.0,,10,
3902,1049,pc4,9.0,Binary,1458,37,2,7.191011235955056,0.9310344827586207,0.8141025641025641,0.9310344827586207,0.8581002331002332,0.7823988970588236,0.9572610294117647,0.168891565108769,0.2792429197579622,0.25994627363979816,1313.0,145.0,42,32.0,,10,
3903,1050,pc3,0.0,Binary,1563,37,2,8.76875,0.7707006369426752,0.5242424242424243,0.7707006369426752,0.5249169435215947,0.5398936170212766,0.7996453900709221,0.32748544689777703,0.27681070752441883,0.27466041408479214,1406.0,157.0,42,32.0,,10,
3903,1050,pc3,1.0,Binary,1563,37,2,8.76875,0.8980891719745223,0.7885521885521886,0.8980891719745223,0.7422480620155039,0.887854609929078,0.9490248226950354,0.3041504056688289,0.2781718038022518,0.2732983026653528,1406.0,157.0,42,32.0,,10,
3903,1050,pc3,2.0,Binary,1563,37,2,8.76875,0.8535031847133758,0.712247987887481,0.8535031847133758,0.6776753712237583,0.8076241134751774,0.8736702127659575,0.29093328061139223,0.2843013219535351,0.27948611602187157,1406.0,157.0,42,32.0,,10,
3903,1050,pc3,3.0,Binary,1563,37,2,8.76875,0.8717948717948718,0.7248677248677249,0.8717948717948718,0.6923076923076923,0.7901785714285714,0.8575892857142856,0.29445179960229323,0.28149999864399433,0.27395169995725155,1407.0,156.0,42,32.0,,10,
3903,1050,pc3,4.0,Binary,1563,37,2,8.76875,0.9102564102564102,0.799264705882353,0.9102564102564102,0.759469696969697,0.8669642857142856,0.9125,0.25876917016735945,0.2773700710386038,0.2753309849649668,1407.0,156.0,42,32.0,,10,
3903,1050,pc3,5.0,Binary,1563,37,2,8.76875,0.8589743589743589,0.6169642857142856,0.8589743589743589,0.6169642857142856,0.6169642857142856,0.8457589285714286,0.28166590882151593,0.27730816416442394,0.2751073706895113,1407.0,156.0,42,32.0,,10,
3903,1050,pc3,6.0,Binary,1563,37,2,8.76875,0.8589743589743589,0.6703803303880138,0.8589743589743589,0.6519674355495251,0.7,0.8357142857142857,0.3089234780592976,0.27826340682804585,0.27427163161337376,1407.0,156.0,42,32.0,,10,
3903,1050,pc3,7.0,Binary,1563,37,2,8.76875,0.8589743589743589,0.6369022429115532,0.8589743589743589,0.6304347826086957,0.6446428571428571,0.8397321428571429,0.30221245448694,0.2857455834746361,0.27411523647606373,1407.0,156.0,42,32.0,,10,
3903,1050,pc3,8.0,Binary,1563,37,2,8.76875,0.8461538461538461,0.6038933559035125,0.8461538461538461,0.5990338164251208,0.6098214285714285,0.8629464285714287,0.2742236372948669,0.280412744730711,0.27401077561080456,1407.0,156.0,42,32.0,,10,
3903,1050,pc3,9.0,Binary,1563,37,2,8.76875,0.7948717948717948,0.5920235371036286,0.7948717948717948,0.580952380952381,0.6366071428571429,0.7756696428571429,0.3603387168445039,0.2793288491666317,0.2758110649883747,1407.0,156.0,42,32.0,,10,
3904,1053,jm1,0.0,Binary,10885,21,2,4.168566001899335,0.7750229568411386,0.5740776511493143,0.7750229568411386,0.5996310259083981,0.5670470371050103,0.730141208476827,0.4665256322358322,0.3972442839294672,1.6323339100927114,9796.0,1089.0,42,32.0,,10,
3904,1053,jm1,1.0,Binary,10885,21,2,4.168566001899335,0.7988980716253443,0.6298016997167138,0.7988980716253443,0.6598859259038922,0.6160570663615067,0.7761284263027778,0.4491932063260401,0.37734502367675304,1.6334066782146692,9796.0,1089.0,42,32.0,,10,
3904,1053,jm1,2.0,Binary,10885,21,2,4.168566001899335,0.7823691460055097,0.5799165018677214,0.7823691460055097,0.6124400291589672,0.5716028457610467,0.7423943905256453,0.4617418301291405,0.3703523762524128,1.63176223449409,9796.0,1089.0,42,32.0,,10,
3904,1053,jm1,3.0,Binary,10885,21,2,4.168566001899335,0.7897153351698806,0.5750479257725635,0.7897153351698806,0.6214515814135103,0.5671576935948786,0.7378844638288224,0.462096081985001,0.3689022995531559,1.6336290668696165,9796.0,1089.0,42,32.0,,10,
3904,1053,jm1,4.0,Binary,10885,21,2,4.168566001899335,0.7805325987144169,0.5763714934446642,0.7805325987144169,0.6078246054215335,0.5686637014325967,0.7309616858651178,0.4655811824114565,0.37580001167953014,1.6333404816687107,9796.0,1089.0,42,32.0,,10,
3904,1053,jm1,5.0,Binary,10885,21,2,4.168566001899335,0.8023897058823529,0.6051203359988386,0.8023897058823529,0.6578375237791794,0.5913493871352642,0.7555835773945113,0.45632285375885917,0.3763096518814564,1.6334659103304148,9797.0,1088.0,42,32.0,,10,
3904,1053,jm1,6.0,Binary,10885,21,2,4.168566001899335,0.8005514705882353,0.6190420868004963,0.8005514705882353,0.6581767679664392,0.6047022453628377,0.7408232997071267,0.4603707070044366,0.3818352688103914,1.6355603467673063,9797.0,1088.0,42,32.0,,10,
3904,1053,jm1,7.0,Binary,10885,21,2,4.168566001899335,0.7840073529411765,0.5749823380293397,0.7840073529411765,0.6108628625050271,0.5672795314025382,0.7046995335719709,0.4737842301262107,0.37801855616271496,1.6386209428310394,9797.0,1088.0,42,32.0,,10,
3904,1053,jm1,8.0,Binary,10885,21,2,4.168566001899335,0.7876838235294118,0.6076524997072943,0.7876838235294118,0.6335684917657103,0.5967295802147738,0.740793470007593,0.464770893383101,0.45129851438105106,1.6334655936807394,9797.0,1088.0,42,32.0,,10,
3904,1053,jm1,9.0,Binary,10885,21,2,4.168566001899335,0.7803308823529411,0.594064707489365,0.7803308823529411,0.6182489451476794,0.584810885883046,0.7502121082751949,0.46090896541409493,0.38377429731190205,1.6324633099138737,9797.0,1088.0,42,32.0,,10,
3913,1063,kc2,0.0,Binary,522,21,2,3.878504672897196,0.8301886792452831,0.7114337568058076,0.8301886792452831,0.7458333333333333,0.6915584415584416,0.8939393939393939,0.3468244032881244,0.2753388248383999,0.08980351313948631,469.0,53.0,42,32.0,,10,
3913,1063,kc2,1.0,Binary,522,21,2,3.878504672897196,0.8679245283018868,0.8056574122577265,0.8679245283018868,0.7967479674796748,0.8160173160173161,0.8647186147186147,0.31259306547934984,0.25546737387776375,0.08856961689889431,469.0,53.0,42,32.0,,10,
3913,1063,kc2,2.0,Binary,522,21,2,3.878504672897196,0.7692307692307693,0.6541019955654102,0.7692307692307693,0.6458333333333334,0.6666666666666667,0.8880952380952382,0.3662320256967864,0.2554039787501097,0.08937312103807926,470.0,52.0,42,32.0,,10,
3913,1063,kc2,3.0,Binary,522,21,2,3.878504672897196,0.8076923076923077,0.6640826873385013,0.8076923076923077,0.6818181818181819,0.6523809523809524,0.8904761904761904,0.3515828599089371,0.2575970273464918,0.09018238261342049,470.0,52.0,42,32.0,,10,
3913,1063,kc2,4.0,Binary,522,21,2,3.878504672897196,0.9615384615384616,0.9328165374677002,0.9615384615384616,0.9772727272727273,0.9,0.932142857142857,0.25076456633906985,0.2574459947645664,0.09732221066951752,470.0,52.0,42,32.0,,10,
3913,1063,kc2,5.0,Binary,522,21,2,3.878504672897196,0.8076923076923077,0.6904761904761905,0.8076923076923077,0.7080103359173127,0.6784922394678492,0.8137472283813747,0.3884936837234513,0.2549993712455034,0.08775240555405617,470.0,52.0,42,32.0,,10,
3913,1063,kc2,6.0,Binary,522,21,2,3.878504672897196,0.8846153846153846,0.7784090909090908,0.8846153846153846,0.9361702127659575,0.7272727272727273,0.770509977827051,0.39787945168259137,0.26048968732357025,0.08765535429120064,470.0,52.0,42,32.0,,10,
3913,1063,kc2,7.0,Binary,522,21,2,3.878504672897196,0.7692307692307693,0.675,0.7692307692307693,0.6666666666666667,0.687361419068736,0.607538802660754,0.5746742686991729,0.25391327776014805,0.09003604762256145,470.0,52.0,42,32.0,,10,
3913,1063,kc2,8.0,Binary,522,21,2,3.878504672897196,0.8076923076923077,0.7291666666666667,0.8076923076923077,0.717948717948718,0.7450110864745011,0.7317073170731708,0.4473338093068068,0.2547548860311508,0.08907482214272022,470.0,52.0,42,32.0,,10,
3913,1063,kc2,9.0,Binary,522,21,2,3.878504672897196,0.7884615384615384,0.6718301778542742,0.7884615384615384,0.6785714285714286,0.6662971175166297,0.878048780487805,0.36320121227327884,0.2564153168350458,0.0880083292722702,470.0,52.0,42,32.0,,10,
3917,1067,kc1,0.0,Binary,2109,21,2,5.469325153374233,0.8388625592417062,0.6601932550208413,0.8388625592417062,0.6767151767151767,0.6483938547486033,0.8315293296089385,0.34872496543489406,0.29392545111477375,0.26451974362134933,1898.0,211.0,42,32.0,,10,
3917,1067,kc1,1.0,Binary,2109,21,2,5.469325153374233,0.8436018957345972,0.6319961947042968,0.8436018957345972,0.6769462719298246,0.6126920391061452,0.8404329608938548,0.3477874340088747,0.2717278953641653,0.25846970453858376,1898.0,211.0,42,32.0,,10,
3917,1067,kc1,2.0,Binary,2109,21,2,5.469325153374233,0.8530805687203792,0.7107927665030729,0.8530805687203792,0.7136200716845877,0.708100558659218,0.8468051675977654,0.3568207008012347,0.2716793864965439,0.2604900076985359,1898.0,211.0,42,32.0,,10,
3917,1067,kc1,3.0,Binary,2109,21,2,5.469325153374233,0.8388625592417062,0.6601932550208413,0.8388625592417062,0.6835483870967742,0.6453013278855976,0.8292475314947225,0.3550646351788955,0.272039158269763,0.26225850358605385,1898.0,211.0,42,32.0,,10,
3917,1067,kc1,4.0,Binary,2109,21,2,5.469325153374233,0.8151658767772512,0.6263112483538441,0.8151658767772512,0.6363192818110851,0.6189138576779026,0.7610657133129043,0.3989099048042774,0.2740862425416708,0.258421815931797,1898.0,211.0,42,32.0,,10,
3917,1067,kc1,5.0,Binary,2109,21,2,5.469325153374233,0.8151658767772512,0.6361586417296723,0.8151658767772512,0.641988950276243,0.6312563840653729,0.8125638406537283,0.3671301049584476,0.2805070988833904,0.25919145345687866,1898.0,211.0,42,32.0,,10,
3917,1067,kc1,6.0,Binary,2109,21,2,5.469325153374233,0.8341232227488151,0.6646382998047319,0.8341232227488151,0.6774980483996877,0.6548348655090228,0.8390364317330609,0.3613924736148296,0.27127582766115665,0.2586010564118624,1898.0,211.0,42,32.0,,10,
3917,1067,kc1,7.0,Binary,2109,21,2,5.469325153374233,0.8578199052132701,0.7001705191360363,0.8578199052132701,0.7289247311827958,0.6812223357167178,0.8774259448416751,0.33234409450782043,0.3432819563895464,0.2597978599369526,1898.0,211.0,42,32.0,,10,
3917,1067,kc1,8.0,Binary,2109,21,2,5.469325153374233,0.8056872037914692,0.6175001105363223,0.8056872037914692,0.6225598526703499,0.6132958801498127,0.8472931562819204,0.35677035852953753,0.2713605910539627,0.25828600116074085,1898.0,211.0,42,32.0,,10,
3917,1067,kc1,9.0,Binary,2109,21,2,5.469325153374233,0.819047619047619,0.6085164835164836,0.819047619047619,0.6256720430107527,0.5984901685393258,0.7791432584269663,0.37940867467261896,0.2735825199633837,0.26055860333144665,1899.0,210.0,42,32.0,,10,
3918,1068,pc1,0.0,Binary,1109,21,2,13.402597402597403,0.9099099099099099,0.5595238095238095,0.9099099099099099,0.5716981132075472,0.5521978021978022,0.8324175824175823,0.22040659375140534,0.2854085508733988,0.14945747517049313,998.0,111.0,42,32.0,,10,
3918,1068,pc1,1.0,Binary,1109,21,2,13.402597402597403,0.8648648648648649,0.6362246012672056,0.8648648648648649,0.6092105263157894,0.728021978021978,0.9038461538461537,0.24016694912184616,0.2646014504134655,0.14943782798945904,998.0,111.0,42,32.0,,10,
3918,1068,pc1,2.0,Binary,1109,21,2,13.402597402597403,0.9009009009009009,0.6834327197303603,0.9009009009009009,0.6618181818181819,0.7160194174757282,0.9356796116504854,0.20243006962689386,0.2609839979559183,0.14941756799817085,998.0,111.0,42,32.0,,10,
3918,1068,pc1,3.0,Binary,1109,21,2,13.402597402597403,0.8648648648648649,0.568317345086855,0.8648648648648649,0.5609090909090909,0.5813106796116505,0.7706310679611651,0.2893317257317208,0.25554834865033627,0.15078790485858917,998.0,111.0,42,32.0,,10,
3918,1068,pc1,4.0,Binary,1109,21,2,13.402597402597403,0.8918918918918919,0.6702970297029702,0.8918918918918919,0.6464646464646464,0.7111650485436893,0.8786407766990292,0.2540166228056296,0.25413080491125584,0.14971447177231312,998.0,111.0,42,32.0,,10,
3918,1068,pc1,5.0,Binary,1109,21,2,13.402597402597403,0.8468468468468469,0.5529495380241649,0.8468468468468469,0.5463108320251178,0.5716019417475728,0.8701456310679612,0.2490123410501096,0.2594536803662777,0.1506898384541273,998.0,111.0,42,32.0,,10,
3918,1068,pc1,6.0,Binary,1109,21,2,13.402597402597403,0.9099099099099099,0.7252475247524752,0.9099099099099099,0.6931818181818182,0.7785194174757282,0.9065533980582524,0.22824503692412387,0.25381493382155895,0.1525346077978611,998.0,111.0,42,32.0,,10,
3918,1068,pc1,7.0,Binary,1109,21,2,13.402597402597403,0.8918918918918919,0.6372549019607843,0.8918918918918919,0.6252475247524752,0.6535194174757282,0.9174757281553398,0.20182469570077144,0.25438323989510536,0.15004651248455048,998.0,111.0,42,32.0,,10,
3918,1068,pc1,8.0,Binary,1109,21,2,13.402597402597403,0.8738738738738738,0.672979797979798,0.8738738738738738,0.6404605263157894,0.7591019417475728,0.8762135922330097,0.262278524734113,0.2531919162720442,0.1500838976353407,998.0,111.0,42,32.0,,10,
3918,1068,pc1,9.0,Binary,1109,21,2,13.402597402597403,0.9181818181818182,0.7131266299623298,0.9181818181818182,0.685,0.7565880721220527,0.869625520110957,0.23100768182596892,0.25397079065442085,0.14914636872708797,999.0,110.0,42,32.0,,10,
7592,1590,adult,0.0,Binary,48842,14,2,3.179173440574998,0.8493346980552713,0.7790625076813411,0.8493346980552713,0.8025003686060117,0.7625959828766272,0.9069195148070767,0.3280457197910485,0.7148017045110464,14.998523389920592,43957.0,4885.0,42,32.0,,10,
7592,1590,adult,1.0,Binary,48842,14,2,3.179173440574998,0.8454452405322416,0.7743498626248657,0.8454452405322416,0.7955366766824683,0.7591599823572907,0.9012901461416702,0.33606782442126093,0.6753637380897999,15.028554275631905,43957.0,4885.0,42,32.0,,10,
7592,1590,adult,2.0,Binary,48842,14,2,3.179173440574998,0.8466420966420967,0.7732190620134446,0.8466420966420967,0.7997204961470541,0.7553904257044695,0.905444984295973,0.3296359967168943,0.6633694227784872,15.012885941192508,43958.0,4884.0,42,32.0,,10,
7592,1590,adult,3.0,Binary,48842,14,2,3.179173440574998,0.8382473382473382,0.7628388819431382,0.8382473382473382,0.7847448319146433,0.7475255098279192,0.9016334860728136,0.3333028246568113,0.6805867645889521,15.006947811692953,43958.0,4884.0,42,32.0,,10,
7592,1590,adult,4.0,Binary,48842,14,2,3.179173440574998,0.8474610974610974,0.7738057738964113,0.8474610974610974,0.8016323303471917,0.7553415810195083,0.9044985033251249,0.3315382581192615,0.7021567355841398,15.01948830485344,43958.0,4884.0,42,32.0,,10,
7592,1590,adult,5.0,Binary,48842,14,2,3.179173440574998,0.8386568386568387,0.7645524345742432,0.8386568386568387,0.7848885215577464,0.7500183635804722,0.8982975406618027,0.3378214888366776,0.8130202647298574,15.006768880411983,43958.0,4884.0,42,32.0,,10,
7592,1590,adult,6.0,Binary,48842,14,2,3.179173440574998,0.8398853398853399,0.7682020780734122,0.8398853398853399,0.7855855855855856,0.7552227980109767,0.9036716799049469,0.33090890641821247,0.6893936209380627,15.020471086725593,43958.0,4884.0,42,32.0,,10,
7592,1590,adult,7.0,Binary,48842,14,2,3.179173440574998,0.8435708435708436,0.7707993242240518,0.8435708435708436,0.7932937191780658,0.755007270596281,0.9045453027803267,0.32955273163050686,0.6696337964385748,15.01167875342071,43958.0,4884.0,42,32.0,,10,
7592,1590,adult,8.0,Binary,48842,14,2,3.179173440574998,0.8536036036036037,0.7860051618933217,0.8536036036036037,0.8086301355430414,0.7698096980428684,0.9144604849136566,0.3205902843521544,0.6952752284705639,15.01770537160337,43958.0,4884.0,42,32.0,,10,
7592,1590,adult,9.0,Binary,48842,14,2,3.179173440574998,0.847051597051597,0.7796632515111226,0.847051597051597,0.7957746586548018,0.7672615929456219,0.9079589715013349,0.3271936128115968,0.6798029728233814,15.011933643370867,43958.0,4884.0,42,32.0,,10,
9910,4134,Bioresponse,,,3751,1776,2,1.1846243447874198,,,,,,,,,,,,42,,,0,"Dataset has 1776 features, exceeds limit of 500"
9946,1510,wdbc,0.0,Binary,569,30,2,1.6839622641509433,1.0,1.0,1.0,1.0,1.0,1.0,0.02461921690751787,0.28194278478622437,0.10908616706728935,512.0,57.0,42,32.0,,10,
9946,1510,wdbc,1.0,Binary,569,30,2,1.6839622641509433,0.9824561403508771,0.981329839502129,0.9824561403508771,0.9772727272727273,0.9861111111111112,1.0,0.05428011942456801,0.27222480811178684,0.10901775024831295,512.0,57.0,42,32.0,,10,
9946,1510,wdbc,2.0,Binary,569,30,2,1.6839622641509433,0.9649122807017544,0.9623015873015872,0.9649122807017544,0.9623015873015872,0.9623015873015872,0.9656084656084656,0.21499801187185957,0.2722494527697563,0.10885553993284702,512.0,57.0,42,32.0,,10,
9946,1510,wdbc,3.0,Binary,569,30,2,1.6839622641509433,1.0,1.0,1.0,1.0,1.0,1.0,0.02049410933127594,0.27357456274330616,0.10866574943065643,512.0,57.0,42,32.0,,10,
9946,1510,wdbc,4.0,Binary,569,30,2,1.6839622641509433,1.0,1.0,1.0,1.0,1.0,1.0,0.04463465328732592,0.2712456285953522,0.10912918858230114,512.0,57.0,42,32.0,,10,
9946,1510,wdbc,5.0,Binary,569,30,2,1.6839622641509433,1.0,1.0,1.0,1.0,1.0,1.0,0.0384443339966635,0.27344472892582417,0.10868063941597939,512.0,57.0,42,32.0,,10,
9946,1510,wdbc,6.0,Binary,569,30,2,1.6839622641509433,0.9473684210526315,0.942866688940862,0.9473684210526315,0.9479729729729729,0.9384920634920635,0.9867724867724867,0.1655935300613052,0.2720636911690235,0.1159022655338049,512.0,57.0,42,32.0,,10,
9946,1510,wdbc,7.0,Binary,569,30,2,1.6839622641509433,0.9649122807017544,0.9629870129870131,0.9649122807017544,0.9629870129870131,0.9629870129870131,0.9948051948051948,0.10226889358816421,0.27267527021467686,0.10905926860868931,512.0,57.0,42,32.0,,10,
9946,1510,wdbc,8.0,Binary,569,30,2,1.6839622641509433,0.9649122807017544,0.9629870129870131,0.9649122807017544,0.9629870129870131,0.9629870129870131,0.9987012987012986,0.05946962291056605,0.27263967506587505,0.11604389920830727,512.0,57.0,42,32.0,,10,
9946,1510,wdbc,9.0,Binary,569,30,2,1.6839622641509433,0.9821428571428571,0.9811257162116616,0.9821428571428571,0.9772727272727273,0.9857142857142858,1.0,0.030148815112267358,0.3163905721157789,0.10895264707505703,513.0,56.0,42,32.0,,10,
9952,1489,phoneme,0.0,Binary,5404,5,2,2.407313997477932,0.9057301293900185,0.8849325009070776,0.9057301293900185,0.8903565146800163,0.8800092199282163,0.9622476867858671,0.230921139996601,0.30847217701375484,0.2861463110893965,4863.0,541.0,42,32.0,,10,
9952,1489,phoneme,1.0,Binary,5404,5,2,2.407313997477932,0.9075785582255084,0.890623989131138,0.9075785582255084,0.8843608831201883,0.8978399025321875,0.9688004214824328,0.2188359222200977,0.35387459583580494,0.2844043429940939,4863.0,541.0,42,32.0,,10,
9952,1489,phoneme,2.0,Binary,5404,5,2,2.407313997477932,0.8927911275415896,0.8678576241493161,0.8927911275415896,0.8773524638281709,0.8598323948763542,0.9600579538345024,0.23865207426201535,0.2700835019350052,0.2842816263437271,4863.0,541.0,42,32.0,,10,
9952,1489,phoneme,3.0,Binary,5404,5,2,2.407313997477932,0.8817005545286506,0.8569587202961298,0.8817005545286506,0.8583051353503185,0.8556504988639732,0.9522704073232573,0.25195929257633454,0.2738001812249422,0.28560147248208523,4863.0,541.0,42,32.0,,10,
9952,1489,phoneme,4.0,Binary,5404,5,2,2.407313997477932,0.8907407407407407,0.8687587277917606,0.8907407407407407,0.8667873940903652,0.8708164888329246,0.9541387765922195,0.2513630068177257,0.2699292078614235,0.28596673160791397,4864.0,540.0,42,32.0,,10,
9952,1489,phoneme,5.0,Binary,5404,5,2,2.407313997477932,0.9111111111111111,0.8934210526315789,0.9111111111111111,0.8906525573192239,0.8963483332228777,0.9711213466763868,0.21305055830924424,0.2707288973033428,0.28260841220617294,4864.0,540.0,42,32.0,,10,
