dataset,condition,param_type,param_value,rotation_seed,rotation_cols_hash,p_cell,n_test,acc_sa,acc_ea,f1_sa,f1_ea,nll_sa,nll_ea,ece_sa,ece_ea,seed,n_estimators,use_hierarchical,sa_checkpoint,ea_checkpoint
nomao,feature_rotation_kdim_both,k_subspace,8.0,177643.0,608691.0,,6893,0.9647468446249818,0.9618453503554331,0.9567630670156082,0.9532615712454373,0.0959072847712937,0.10637283658415754,0.006964460791376561,0.011613884036848439,42,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_icl_only/step-1000.ckpt
nomao,feature_rotation_kdim_context,k_subspace,8.0,177643.0,608691.0,,6893,0.942115189322501,0.9371826490642681,0.9269581444383017,0.9204142448648762,0.15865678319622806,0.17121477945469435,0.03455551229574055,0.0445441137321037,42,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_icl_only/step-1000.ckpt
nomao,uninformative_features_shuffled,n_add,50.0,,,,6893,0.9537211664006964,0.9502393732772377,0.9428172823126537,0.9383018586041256,0.12356365155775188,0.1372356257556841,0.014571937692540626,0.025890638913711204,42,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_icl_only/step-1000.ckpt
nomao,label_poison,frac,0.1,,,,6893,0.9619904250689105,0.9541563905411287,0.9533180577630378,0.9432928346865859,0.17476740610814887,0.19202541970457618,0.09084642377038764,0.09634988730451495,42,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_icl_only/step-1000.ckpt
nomao,context_poison,frac,0.05,,,,6893,0.9672131147540983,0.9659074423328013,0.9598552744993383,0.9582756190990616,0.09311248656246043,0.09390010847223869,0.009162884595240943,0.0069928561138273195,42,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_icl_only/step-1000.ckpt
nomao,context_poison,frac,0.1,,,,6893,0.9663426664732337,0.9669229653271435,0.9587643816276576,0.9595246189410702,0.09402305446536421,0.09337315530243898,0.008101692414847528,0.0075569689040361765,42,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_icl_only/step-1000.ckpt
madelon,clean,none,0.0,,,,520,0.65,0.6442307692307693,0.6499948224086155,0.6441662875299148,0.645598126228751,0.66606493351626,0.08452475093878234,0.10584258746642329,42,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_icl_only/step-1000.ckpt
madelon,cell_outliers_tabpfn_test,outlier_factor,5.0,,,0.02,520,0.6096153846153847,0.5807692307692308,0.5943105084954208,0.5469876436643808,0.6658692483590262,0.6761720865588944,0.05476835645162144,0.061144468188285866,42,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_icl_only/step-1000.ckpt
madelon,cell_outliers_tabpfn_test,outlier_factor,10.0,,,0.02,520,0.6192307692307693,0.5769230769230769,0.6033653846153846,0.5396304165861825,0.6665776300658506,0.6785798430565081,0.06661835496242231,0.04726420205373035,42,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_icl_only/step-1000.ckpt
madelon,cell_outliers_tabpfn_test,outlier_factor,50.0,,,0.02,520,0.5980769230769231,0.5788461538461539,0.5847962376457014,0.5341931208815481,0.6661976444497841,0.6790908672595828,0.06301943911955904,0.04925668124969193,42,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_icl_only/step-1000.ckpt
