dataset_id,dataset_name,n_folds,accuracy_n,accuracy_mean,accuracy_std,f1_macro_n,f1_macro_mean,f1_macro_std,f1_micro_n,f1_micro_mean,f1_micro_std,precision_macro_n,precision_macro_mean,precision_macro_std,recall_macro_n,recall_macro_mean,recall_macro_std,roc_auc_n,roc_auc_mean,roc_auc_std,log_loss_n,log_loss_mean,log_loss_std,fit_seconds_n,fit_seconds_mean,fit_seconds_std,predict_seconds_n,predict_seconds_mean,predict_seconds_std
1485,madelon,10,10,0.5915384615384616,0.024846669836667973,10,0.5907092120696869,0.024513917618729297,10,0.5915384615384616,0.024846669836667973,10,0.5923975250899891,0.025340421156918796,10,0.5915384615384616,0.02484666983666799,10,0.6146923076923078,0.03371587098493718,10,0.6897774379827587,0.0007673458004228776,10,4.404220577195519,0.24544614091347183,10,8.671942557906732,0.18994663312233956
1486,nomao,10,10,0.9565937374193512,0.0027208785780152883,10,0.9470484345647694,0.003229785370198026,10,0.9565937374193512,0.0027208785780152883,10,0.9452198019874999,0.004198744182372846,10,0.9489806921005439,0.0031821085270523995,10,0.9904904846533613,0.0010594827858713195,10,0.12500089801532144,0.004299977762977712,10,6.145314001193038,0.1440808765743385,10,25.050365056598093,0.3044945936214281
1487,ozone-level-8hr,10,10,0.9198795555693879,0.012972347901943009,10,0.733421567662261,0.02634143991103761,10,0.9198795555693879,0.012972347901943009,10,0.698929343814232,0.024761435811504157,10,0.7998632680920469,0.0485734739340827,10,0.9330620855937312,0.023491002531061306,10,0.18958998787109888,0.014831536798379393,10,3.238568666897481,0.3404049866631035,10,0.9896228976082057,0.008011630217355003
1489,phoneme,10,10,0.9045214623125897,0.013499060285248915,10,0.8859256714539463,0.016157835553390665,10,0.9045214623125897,0.013499060285248915,10,0.8828185981384886,0.01616394166448515,10,0.8896905969791276,0.017813705714051786,10,0.9631770309886667,0.007786477740105516,10,0.22714121994499345,0.017544488518010246,10,3.2398096491931936,0.11141026470237901,10,0.4776159980974626,0.004138105828099793
1494,qsar-biodeg,10,10,0.8758490566037735,0.03406052087646012,10,0.859742202492874,0.039356766352568295,10,0.8758490566037735,0.03406052087646012,10,0.8641851802761444,0.03868420254901629,10,0.8575069013112492,0.04282983533626616,10,0.9393542837424824,0.03455498882205252,10,0.2976027828348096,0.06781155802009303,10,3.0929897240072024,0.2600383577217222,10,0.40043447369826024,0.010122379366912166
1497,wall-robot-navigation,10,10,0.8913116241556608,0.00882334753065683,10,0.6858931405216296,0.00855951102353468,10,0.8913116241556608,0.00882334753065683,10,0.6866937662087726,0.006113647594490176,10,0.6917939806488667,0.009905950790456846,10,0.9932778333885646,0.001945135302320647,10,0.5583354260963824,0.005955923318199469,10,3.270933936809888,0.1864635812445886,10,1.0956691232044249,0.01704081056012818
1501,semeion,10,10,0.9297051886792452,0.024170959765134847,10,0.9295383838715547,0.02373856991226038,10,0.9297051886792452,0.024170959765134847,10,0.9337357338653778,0.021676532758497943,10,0.9296004901960785,0.024295138510266434,10,0.9938191701046144,0.0026419663512034495,10,1.7346947063421383,0.011080312399145968,10,3.4798082691209857,0.4295891365908463,10,2.0121080438024364,0.012835769496993821
1510,wdbc,10,10,0.980670426065163,0.019304195043610185,10,0.9793597857930265,0.020736272632618832,10,0.980670426065163,0.019304195043610185,10,0.979079404079404,0.019788461259052127,10,0.9798593073593074,0.021819529619748458,10,0.9945887445887445,0.011023210455947261,10,0.07399951981050339,0.06640555851651886,10,3.3302892289997543,0.2534318531155679,10,0.272522713302169,0.013542022931510992
1590,adult,10,10,0.8492485185473926,0.004750942245443673,10,0.788707940878127,0.006608881778196522,10,0.8492485185473926,0.004750942245443673,10,0.7950931145098428,0.006918092497379472,10,0.7830558341388703,0.0068397055173447345,10,0.9056580207081011,0.0044608361164830785,10,0.3260491901365279,0.0057398454936053965,10,4.259486019803444,0.13054474049385875,10,20.8174249910051,0.03584032728986554
4534,PhishingWebsites,10,10,0.9588425126623191,0.00426442611604083,10,0.9582328734743906,0.0043035870917618076,10,0.9588425126623191,0.00426442611604083,10,0.9591503209220296,0.0046699952824636225,10,0.957497727853401,0.004128503766954091,10,0.9937853140239754,0.0010861241135908092,10,0.11036832683790912,0.005728110083143194,10,2.206344921910204,0.7873410295699872,10,2.670275660400512,0.05265122423794467
