task_id,dataset_id,dataset_name,n_valid_folds,task_type,n_rows,n_features,n_classes,imbalance_ratio,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,f1_micro_mean,f1_micro_std,precision_macro_mean,precision_macro_std,recall_macro_mean,recall_macro_std,roc_auc_mean,roc_auc_std,log_loss_mean,log_loss_std,fit_seconds_mean,fit_seconds_std,predict_seconds_mean,predict_seconds_std,n_train_mean,n_train_std,n_test_mean,n_test_std,seed,error
3913,1063,kc2,10,Binary,522.0,21.0,2.0,3.878504672897196,0.8429970972423803,0.033030628378192935,0.7131283940306872,0.059797312762274256,0.8429970972423803,0.033030628378192935,0.7922577130114794,0.09043303287681484,0.6867801710484638,0.05547319365877868,0.8405849435117728,0.0956518578289384,0.3773193291697789,0.10660778570479584,0.287833861168474,0.028771419644699273,0.2685275925323367,0.027000161518561844,469.8,0.4216370213557839,52.2,0.4216370213557839,42.0,
3917,1067,kc1,10,Binary,2109.0,21.0,2.0,5.469325153374233,0.8653351387948545,0.014554171526653413,0.6383052549527453,0.053095189767280636,0.8653351387948545,0.014554171526653413,0.7794131412246832,0.06819874569302412,0.6107429970250493,0.04223947619702286,0.8343887251461322,0.029882391824551508,0.32892848349466475,0.023739376845883217,1.1432453743182123,0.1291522621137472,0.3799651587381959,0.042171871247359896,1898.1,0.31622776601683794,210.9,0.31622776601683794,42.0,
3918,1068,pc1,10,Binary,1109.0,21.0,2.0,13.402597402597403,0.9395904995904996,0.012021885600325863,0.6487680174712225,0.06945931635346513,0.9395904995904996,0.012021885600325863,0.8681937620510457,0.1444348052695499,0.6055445161634482,0.050498708108383354,0.9047530139763149,0.042105674534402844,0.16257287966453896,0.025823342498586643,0.2707425670698285,0.01945684478698983,0.3048478921875358,0.008448972702212535,998.1,0.31622776601683794,110.9,0.31622776601683794,42.0,
7592,1590,adult,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dataset contains missing values (TabPFN default benchmark does not impute)
9910,4134,Bioresponse,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dataset has 1776 features, exceeds limit of 500"
9946,1510,wdbc,10,Binary,569.0,30.0,2.0,1.6839622641509433,0.9807017543859649,0.02257340241592842,0.9790645893335052,0.024551640033113248,0.9807017543859649,0.02257340241592842,0.9832048068890173,0.020073052250070833,0.9760786435786436,0.028193575827619024,0.9965752765752767,0.00568131955670673,0.06346132510448635,0.04830496618684078,0.21973825767636299,0.0015611795364806663,0.3050740576349199,0.011183412007226314,512.1,0.31622776601683794,56.9,0.31622776601683794,42.0,
9952,1489,phoneme,10,Binary,5404.0,5.0,2.0,2.407313997477932,0.9217282809611831,0.014335973222031307,0.9049778077842225,0.01785039728197922,0.9217282809611831,0.014335973222031307,0.9076230008995371,0.015800276950401208,0.9027870178957697,0.020657283959126357,0.97344379534781,0.007957966285799749,0.18975562901179713,0.026808399845496673,0.2581847045570612,0.02747901793572199,0.40294330893084407,0.01340536125372465,4863.6,0.5163977794943222,540.4,0.5163977794943223,42.0,
9957,1494,qsar-biodeg,10,Binary,1055.0,41.0,2.0,1.9634831460674158,0.8758670260557053,0.038976689823206574,0.8580332332388982,0.04540843277431483,0.8758670260557053,0.038976689823206574,0.8670449845254442,0.04330531160066765,0.8519116632160111,0.04807102352206797,0.9416257024548951,0.0315111474617696,0.2923083443670934,0.0774709446768518,0.3065322351641953,0.04195514596468372,0.32799910893663764,0.020436246162739067,949.5,0.5270462766947299,105.5,0.5270462766947299,42.0,
9960,1497,wall-robot-navigation,10,Multiclass,5456.0,24.0,4.0,6.722560975609756,0.9926696239540277,0.004317689060477289,0.9911693010258492,0.005958585919106874,0.9926696239540277,0.004317689060477289,0.9905800634531191,0.00607593141038292,0.991811275799906,0.0059761014402196395,0.9999362324181398,6.264147870238701e-05,0.018571658626122693,0.00618916989653628,0.5975603049620986,0.055764670440138955,0.9398122153244912,0.014355266277115272,4910.4,0.5163977794943222,545.6,0.5163977794943223,42.0,
9964,1501,semeion,10,Multiclass,1593.0,256.0,10.0,1.0451612903225806,0.942873427672956,0.015809078074295692,0.9425142856009833,0.016320571004825583,0.942873427672956,0.015809078074295692,0.9460464197824878,0.015268197154077913,0.9428455882352942,0.01602774791821721,0.9977830685057674,0.0011321262654969942,0.20445013155393318,0.03516643889735478,2.035555785801262,0.18627855618770117,1.4252242311835288,0.047573353112819315,1433.7,0.48304589153964794,159.3,0.48304589153964794,42.0,
9971,1480,ilpd,10,Binary,583.0,10.0,2.0,2.4910179640718564,0.7169199298655757,0.051080750508522045,0.5371169158222119,0.06736437530790775,0.7169199298655757,0.051080750508522045,0.6511451354889203,0.14907982286312552,0.5509268036482886,0.05158524830854843,0.7528018676982988,0.057936226768217275,0.5073104006438104,0.05486565687947693,0.15902543384581805,0.005354960213579557,0.23718261709436775,0.004041219143629465,524.7,0.48304589153964794,58.3,0.4830458915396479,42.0,
9976,1485,madelon,10,Binary,2600.0,500.0,2.0,1.0,0.905,0.01786150975063395,0.9049832174602137,0.017857756619099656,0.905,0.01786150975063395,0.9053089267465125,0.017980168502062147,0.905,0.017861509750633994,0.9626923076923077,0.010990459477835366,0.2494144044156076,0.030260507920451683,4.367357019800693,0.1659261740670833,3.8395912600681186,0.04815690821788921,2340.0,0.0,260.0,0.0,42.0,
9977,1486,nomao,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dataset has 34465 rows, exceeds limit of 10000"
9978,1487,ozone-level-8hr,10,Binary,2534.0,72.0,2.0,14.8375,0.9502738788086272,0.009902268458240684,0.7080318640645994,0.0654713844035825,0.9502738788086272,0.009902268458240684,0.8576749438250019,0.09199133143222668,0.6557947071233557,0.055124775725642,0.9340496799985818,0.01666398047957613,0.1385585349045644,0.015412737653038081,1.2201833482831717,0.18379858083030506,0.8465402845293284,0.018283314925201292,2280.6,0.5163977794943223,253.4,0.5163977794943222,42.0,
