checkpoint_name,checkpoint_path,checkpoint_sha256,variant,checkpoint,dataset,dataset_key,dataset_name,resolved_dataset_id,resolved_task_id,dataset_version,input_spec,seed,test_size,stratified,n_train,n_test,case_id,case,severity,scope,condition,param_type,param_value,applies_to,p_cell,rotation_seed,rotation_cols_hash,acc,f1_macro,nll,ece,brier,collapse_top1,d_eff,cos_mean,cos_p95,neff_mean,neff_std,purity_top1,purity_top5,n_estimators,batch_size,use_hierarchical,device
EA-ICL,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,EA,EA-ICL,openml_1497_v1__wall_robot_navigation,openml_1497_v1__wall_robot_navigation,wall-robot-navigation,1497,9960,1,9960,43,0.2,True,4364,1092,cell_outliers_tabpfn_outlier_factor_50_0_both,outliers_both_fac50,50.0,train_and_test,cell_outliers_tabpfn,outlier_factor,50.0,both,0.02,,,0.9441391941391941,0.9409080025009593,0.13705540943078778,0.017105349254258814,0.07984061639752073,0.15421600717367384,13.718273211631406,0.8770204022747808,0.951133787755945,1872.1249713827838,494.93137391289974,0.02197802197802198,0.03168498168498168,32,8,True,cuda
EA-ICL,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,EA,EA-ICL,openml_1497_v1__wall_robot_navigation,openml_1497_v1__wall_robot_navigation,wall-robot-navigation,1497,9960,1,9960,43,0.2,True,4364,1092,icl_noisy_demo_labels_frac_0_1_train,label_noise_train_frac0.1,0.1,train_only,icl_noisy_demo_labels,frac,0.1,train,,,,0.9413919413919414,0.9390281659056698,0.20874428315533886,0.07683291362646298,0.0913239448050998,0.19989074324887646,11.14628734908443,0.6168673363978128,0.828715536253324,2378.9032037197017,648.8906021818135,0.00641025641025641,0.008241758241758242,32,8,True,cuda
EA-ICL,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,EA,EA-ICL,openml_1497_v1__wall_robot_navigation,openml_1497_v1__wall_robot_navigation,wall-robot-navigation,1497,9960,1,9960,43,0.2,True,4364,1092,feature_rotation_kdim_both_k_subspace_8_0_both,rotation_both_k8,8.0,train_and_test,feature_rotation_kdim_both,k_subspace,8.0,both,,419880.0,6e3dbe8221d2,0.9578754578754579,0.9536520436988096,0.11126932616318236,0.010876074160411722,0.0656332525891348,0.20610169280990176,10.896591407675972,0.5923600212983626,0.8211726195036213,2526.905544183193,476.82308564567677,0.02564102564102564,0.04487179487179487,32,8,True,cuda
EA-FULL,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,EA,EA-FULL,openml_1497_v1__wall_robot_navigation,openml_1497_v1__wall_robot_navigation,wall-robot-navigation,1497,9960,1,9960,43,0.2,True,4364,1092,clean_none_0_0_none,clean,0.0,none,clean,none,0.0,none,,,,0.9606227106227107,0.9564702462992177,0.09314209422360568,0.01852779030363197,0.05661139601717175,0.247861295390314,9.437838120271463,0.6544999378908934,0.8571454840653989,2134.0081498142563,576.580894246121,0.05860805860805861,0.09377289377289377,32,8,True,cuda
EA-FULL,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,EA,EA-FULL,openml_1497_v1__wall_robot_navigation,openml_1497_v1__wall_robot_navigation,wall-robot-navigation,1497,9960,1,9960,43,0.2,True,4364,1092,uninformative_features_shuffled_n_add_10_0_both,uninformative_both_n10,10.0,train_and_test,uninformative_features_shuffled,n_add,10.0,both,,,,0.9478021978021978,0.9467939832401446,0.12147369804364133,0.017276768118907226,0.07021327011939976,0.17108157358598564,15.114167783625046,0.6788008368028066,0.8303088441623712,1228.8345666123835,353.20355209248737,0.038461538461538464,0.10531135531135531,32,8,True,cuda
EA-FULL,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,EA,EA-FULL,openml_1497_v1__wall_robot_navigation,openml_1497_v1__wall_robot_navigation,wall-robot-navigation,1497,9960,1,9960,43,0.2,True,4364,1092,uninformative_features_shuffled_n_add_50_0_both,uninformative_both_n50,50.0,train_and_test,uninformative_features_shuffled,n_add,50.0,both,,,,0.9276556776556777,0.9315964791354141,0.1997417461435466,0.05163575681574617,0.1056689151746341,0.1683136233142707,16.496111218689986,0.7175322509586936,0.853227402178014,1831.4730424706315,468.9215449170489,0.08333333333333333,0.11813186813186813,32,8,True,cuda
EA-FULL,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,EA,EA-FULL,openml_1497_v1__wall_robot_navigation,openml_1497_v1__wall_robot_navigation,wall-robot-navigation,1497,9960,1,9960,43,0.2,True,4364,1092,cell_outliers_tabpfn_outlier_factor_10_0_both,outliers_both_fac10,10.0,train_and_test,cell_outliers_tabpfn,outlier_factor,10.0,both,0.02,,,0.9560439560439561,0.9551371102813495,0.15814242181484645,0.01687857784303551,0.07709479884428018,0.1804760934273946,13.086569052473722,0.7377719263533355,0.8740011115833013,2221.5538355788904,660.1159188917998,0.03021978021978022,0.05970695970695971,32,8,True,cuda
EA-FULL,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,EA,EA-FULL,openml_1497_v1__wall_robot_navigation,openml_1497_v1__wall_robot_navigation,wall-robot-navigation,1497,9960,1,9960,43,0.2,True,4364,1092,cell_outliers_tabpfn_outlier_factor_50_0_both,outliers_both_fac50,50.0,train_and_test,cell_outliers_tabpfn,outlier_factor,50.0,both,0.02,,,0.9441391941391941,0.9410141522670714,0.13977807527266542,0.01648554306873038,0.0813829211365728,0.19767773331576602,12.455709894207445,0.6770401915276608,0.8533590832936886,2067.9678986378203,625.5131751917188,0.031135531135531136,0.050183150183150185,32,8,True,cuda
EA-FULL,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,EA,EA-FULL,openml_1497_v1__wall_robot_navigation,openml_1497_v1__wall_robot_navigation,wall-robot-navigation,1497,9960,1,9960,43,0.2,True,4364,1092,icl_noisy_demo_labels_frac_0_1_train,label_noise_train_frac0.1,0.1,train_only,icl_noisy_demo_labels,frac,0.1,train,,,,0.945054945054945,0.9369875496985605,0.2046231031616197,0.07626222647153413,0.09101282198962667,0.247861295390314,9.437838120271463,0.6544999378908934,0.8571454840653989,2494.6196795453084,740.0784307248051,0.004578754578754579,0.006593406593406593,32,8,True,cuda
EA-FULL,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,EA,EA-FULL,openml_1497_v1__wall_robot_navigation,openml_1497_v1__wall_robot_navigation,wall-robot-navigation,1497,9960,1,9960,43,0.2,True,4364,1092,feature_rotation_kdim_both_k_subspace_8_0_both,rotation_both_k8,8.0,train_and_test,feature_rotation_kdim_both,k_subspace,8.0,both,,419880.0,6e3dbe8221d2,0.9606227106227107,0.9563134898783869,0.11325358767018144,0.016346879057831852,0.06461662545966529,0.20169526754798744,11.10970177330968,0.625315625719252,0.8374399019029444,2217.9524428259324,641.1999682826387,0.05402930402930403,0.08937728937728938,32,8,True,cuda
SA,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,SA,SA,openml_1497_v1__wall_robot_navigation,openml_1497_v1__wall_robot_navigation,wall-robot-navigation,1497,9960,1,9960,44,0.2,True,4364,1092,clean_none_0_0_none,clean,0.0,none,clean,none,0.0,none,,,,0.9661172161172161,0.9652333054902329,0.08289508433820071,0.014659347824561247,0.0474706779294411,0.1916898035186393,11.66270505900765,0.5290800018745597,0.7819249572209739,467.9915033137842,310.24502420250576,0.04945054945054945,0.15531135531135531,32,8,True,cuda
SA,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,SA,SA,openml_1497_v1__wall_robot_navigation,openml_1497_v1__wall_robot_navigation,wall-robot-navigation,1497,9960,1,9960,44,0.2,True,4364,1092,uninformative_features_shuffled_n_add_10_0_both,uninformative_both_n10,10.0,train_and_test,uninformative_features_shuffled,n_add,10.0,both,,,,0.9468864468864469,0.9460182778423688,0.12998240209102585,0.02048079099083119,0.07573782570714414,0.14629976040113452,18.024415706545817,0.5192785698449179,0.7254366158504023,536.2879524720021,232.57812821567552,0.076007326007326,0.113003663003663,32,8,True,cuda
SA,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,SA,SA,openml_1497_v1__wall_robot_navigation,openml_1497_v1__wall_robot_navigation,wall-robot-navigation,1497,9960,1,9960,44,0.2,True,4364,1092,uninformative_features_shuffled_n_add_50_0_both,uninformative_both_n50,50.0,train_and_test,uninformative_features_shuffled,n_add,50.0,both,,,,0.9065934065934066,0.9019180108148486,0.23749400079657668,0.021400507498573463,0.13248535110119256,0.10963480129943347,26.87704193964979,0.6289035699271507,0.7657037756561246,603.7772667783521,298.95067396716576,0.045787545787545784,0.10714285714285714,32,8,True,cuda
SA,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,SA,SA,openml_1497_v1__wall_robot_navigation,openml_1497_v1__wall_robot_navigation,wall-robot-navigation,1497,9960,1,9960,44,0.2,True,4364,1092,cell_outliers_tabpfn_outlier_factor_10_0_both,outliers_both_fac10,10.0,train_and_test,cell_outliers_tabpfn,outlier_factor,10.0,both,0.02,,,0.9358974358974359,0.9355458374116399,0.1753057368077815,0.020824069314168882,0.09163176917926813,0.1562110805524635,14.813038306241534,0.6891992942307082,0.8496418550898966,460.10791477790247,326.00583172851134,0.06593406593406594,0.12875457875457874,32,8,True,cuda
SA,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,SA,SA,openml_1497_v1__wall_robot_navigation,openml_1497_v1__wall_robot_navigation,wall-robot-navigation,1497,9960,1,9960,44,0.2,True,4364,1092,cell_outliers_tabpfn_outlier_factor_50_0_both,outliers_both_fac50,50.0,train_and_test,cell_outliers_tabpfn,outlier_factor,50.0,both,0.02,,,0.9496336996336996,0.952183244692608,0.1368174457324905,0.011570860505540759,0.0735692454406088,0.18927849718390335,12.700792945353339,0.6457566214293016,0.8289245543031915,370.11070709088784,281.22776130418015,0.046703296703296704,0.08754578754578754,32,8,True,cuda
SA,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,SA,SA,openml_1497_v1__wall_robot_navigation,openml_1497_v1__wall_robot_navigation,wall-robot-navigation,1497,9960,1,9960,44,0.2,True,4364,1092,icl_noisy_demo_labels_frac_0_1_train,label_noise_train_frac0.1,0.1,train_only,icl_noisy_demo_labels,frac,0.1,train,,,,0.9459706959706959,0.9317133362780978,0.2141363851674821,0.07301421187845342,0.0967092329318089,0.1916898035186393,11.66270505900765,0.5290800018745597,0.7819249572209739,726.5287048144219,517.7120484619845,0.01098901098901099,0.0173992673992674,32,8,True,cuda
SA,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,SA,SA,openml_1497_v1__wall_robot_navigation,openml_1497_v1__wall_robot_navigation,wall-robot-navigation,1497,9960,1,9960,44,0.2,True,4364,1092,feature_rotation_kdim_both_k_subspace_8_0_both,rotation_both_k8,8.0,train_and_test,feature_rotation_kdim_both,k_subspace,8.0,both,,834104.0,ca9ae8f4d301,0.967032967032967,0.9681275174714474,0.10221549026534717,0.015957980856790666,0.055657830122461546,0.1851904914450641,12.136158415658503,0.5503886338656477,0.7924629112743928,413.51829157818804,275.0607359387565,0.031135531135531136,0.0923076923076923,32,8,True,cuda
EA-ICL,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,EA,EA-ICL,openml_1497_v1__wall_robot_navigation,openml_1497_v1__wall_robot_navigation,wall-robot-navigation,1497,9960,1,9960,44,0.2,True,4364,1092,clean_none_0_0_none,clean,0.0,none,clean,none,0.0,none,,,,0.9624542124542125,0.961147106534954,0.09376803428723926,0.011816419661045073,0.054760467008211376,0.22266006609233077,10.216306227001638,0.5913828109845412,0.8228576126468987,1686.1483789800288,509.19189206134524,0.02564102564102564,0.10970695970695969,32,8,True,cuda
EA-ICL,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,EA,EA-ICL,openml_1497_v1__wall_robot_navigation,openml_1497_v1__wall_robot_navigation,wall-robot-navigation,1497,9960,1,9960,44,0.2,True,4364,1092,uninformative_features_shuffled_n_add_10_0_both,uninformative_both_n10,10.0,train_and_test,uninformative_features_shuffled,n_add,10.0,both,,,,0.945054945054945,0.9425532463634517,0.1322733704237688,0.016926748248247032,0.07735726101700933,0.14146539263851135,17.966286549219237,0.6652110390129929,0.8127024247344012,1616.0522169176038,430.951482857689,0.09157509157509157,0.16776556776556775,32,8,True,cuda
EA-ICL,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,EA,EA-ICL,openml_1497_v1__wall_robot_navigation,openml_1497_v1__wall_robot_navigation,wall-robot-navigation,1497,9960,1,9960,44,0.2,True,4364,1092,uninformative_features_shuffled_n_add_50_0_both,uninformative_both_n50,50.0,train_and_test,uninformative_features_shuffled,n_add,50.0,both,,,,0.8626373626373627,0.8763310609673396,0.3663106666151096,0.05910600170547709,0.2125014842831175,0.11044626282104096,24.720687748932612,0.671839607659192,0.7945672270819093,1978.4379601950175,670.7539503342323,0.1382783882783883,0.19999999999999998,32,8,True,cuda
EA-ICL,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,EA,EA-ICL,openml_1497_v1__wall_robot_navigation,openml_1497_v1__wall_robot_navigation,wall-robot-navigation,1497,9960,1,9960,44,0.2,True,4364,1092,cell_outliers_tabpfn_outlier_factor_10_0_both,outliers_both_fac10,10.0,train_and_test,cell_outliers_tabpfn,outlier_factor,10.0,both,0.02,,,0.9386446886446886,0.9389062511847648,0.16294160938665897,0.010613578115845814,0.08559089217399145,0.19996936288019582,12.00762823325967,0.7298683654229373,0.872522628654427,1917.7406226077796,602.113268989636,0.04945054945054945,0.1311355311355311,32,8,True,cuda
EA-ICL,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,EA,EA-ICL,openml_1497_v1__wall_robot_navigation,openml_1497_v1__wall_robot_navigation,wall-robot-navigation,1497,9960,1,9960,44,0.2,True,4364,1092,cell_outliers_tabpfn_outlier_factor_50_0_both,outliers_both_fac50,50.0,train_and_test,cell_outliers_tabpfn,outlier_factor,50.0,both,0.02,,,0.9487179487179487,0.9491740899340425,0.14461560666178153,0.016080530599141746,0.07680091883314916,0.1867398618908863,12.721920349680792,0.877119028378213,0.9525325127689904,1700.028819660564,558.8721686445847,0.04395604395604396,0.10842490842490843,32,8,True,cuda
EA-ICL,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,EA,EA-ICL,openml_1497_v1__wall_robot_navigation,openml_1497_v1__wall_robot_navigation,wall-robot-navigation,1497,9960,1,9960,44,0.2,True,4364,1092,icl_noisy_demo_labels_frac_0_1_train,label_noise_train_frac0.1,0.1,train_only,icl_noisy_demo_labels,frac,0.1,train,,,,0.9459706959706959,0.9297796209641549,0.2217935437442036,0.0765014424265086,0.09991484696625795,0.22266006609233077,10.216306227001638,0.5913828109845412,0.8228576126468987,2066.1019367595295,701.8470266799999,0.01282051282051282,0.028571428571428574,32,8,True,cuda
EA-ICL,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,EA,EA-ICL,openml_1497_v1__wall_robot_navigation,openml_1497_v1__wall_robot_navigation,wall-robot-navigation,1497,9960,1,9960,44,0.2,True,4364,1092,feature_rotation_kdim_both_k_subspace_8_0_both,rotation_both_k8,8.0,train_and_test,feature_rotation_kdim_both,k_subspace,8.0,both,,834104.0,ca9ae8f4d301,0.9606227106227107,0.9618870572424585,0.1149526084121952,0.010878020590478259,0.06264299436710619,0.19543748001058286,11.711712184585858,0.595469199625421,0.8181960271097124,1882.4415283203125,561.5866654776543,0.038461538461538464,0.07527472527472527,32,8,True,cuda
EA-FULL,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,EA,EA-FULL,openml_1497_v1__wall_robot_navigation,openml_1497_v1__wall_robot_navigation,wall-robot-navigation,1497,9960,1,9960,44,0.2,True,4364,1092,clean_none_0_0_none,clean,0.0,none,clean,none,0.0,none,,,,0.9661172161172161,0.9662933066347419,0.08454191115245802,0.008172485636267516,0.048683944371345746,0.249526172507091,9.537763228660976,0.6564854637872898,0.8574353033060077,1755.848642258417,509.8328711787404,0.06135531135531135,0.16153846153846155,32,8,True,cuda
EA-FULL,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,EA,EA-FULL,openml_1497_v1__wall_robot_navigation,openml_1497_v1__wall_robot_navigation,wall-robot-navigation,1497,9960,1,9960,44,0.2,True,4364,1092,uninformative_features_shuffled_n_add_10_0_both,uninformative_both_n10,10.0,train_and_test,uninformative_features_shuffled,n_add,10.0,both,,,,0.9459706959706959,0.9436542245353207,0.1312002317523953,0.012849462337982996,0.07677228795533439,0.17145813448207223,14.9012059073038,0.6876848181401727,0.8405834492988202,1306.8073339497214,362.44118889649144,0.1043956043956044,0.13296703296703297,32,8,True,cuda
EA-FULL,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,EA,EA-FULL,openml_1497_v1__wall_robot_navigation,openml_1497_v1__wall_robot_navigation,wall-robot-navigation,1497,9960,1,9960,44,0.2,True,4364,1092,uninformative_features_shuffled_n_add_50_0_both,uninformative_both_n50,50.0,train_and_test,uninformative_features_shuffled,n_add,50.0,both,,,,0.9203296703296703,0.9168670635885892,0.2132615167626449,0.04553599934001545,0.113908728942687,0.13736491786800478,19.30372768891478,0.70781010655244,0.8346173091258553,1628.6414416526263,491.9029765436906,0.1108058608058608,0.14047619047619048,32,8,True,cuda
EA-FULL,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,EA,EA-FULL,openml_1497_v1__wall_robot_navigation,openml_1497_v1__wall_robot_navigation,wall-robot-navigation,1497,9960,1,9960,44,0.2,True,4364,1092,cell_outliers_tabpfn_outlier_factor_10_0_both,outliers_both_fac10,10.0,train_and_test,cell_outliers_tabpfn,outlier_factor,10.0,both,0.02,,,0.9395604395604396,0.9398196494653295,0.16838125786937708,0.017112136241935562,0.0880625968972784,0.19524535113855498,12.576693478507114,0.7368666787566166,0.8737267732254856,1708.3245073814533,570.6025619979971,0.11355311355311355,0.19652014652014652,32,8,True,cuda
EA-FULL,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,EA,EA-FULL,openml_1497_v1__wall_robot_navigation,openml_1497_v1__wall_robot_navigation,wall-robot-navigation,1497,9960,1,9960,44,0.2,True,4364,1092,cell_outliers_tabpfn_outlier_factor_50_0_both,outliers_both_fac50,50.0,train_and_test,cell_outliers_tabpfn,outlier_factor,50.0,both,0.02,,,0.9532967032967034,0.9534304095200695,0.14136580451072714,0.01277281955266613,0.0755403892422472,0.18924444715267574,12.774473085114378,0.678835818648731,0.8460196552996291,1749.6346839653268,525.3488375702793,0.0347985347985348,0.11355311355311355,32,8,True,cuda
EA-FULL,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,EA,EA-FULL,openml_1497_v1__wall_robot_navigation,openml_1497_v1__wall_robot_navigation,wall-robot-navigation,1497,9960,1,9960,44,0.2,True,4364,1092,icl_noisy_demo_labels_frac_0_1_train,label_noise_train_frac0.1,0.1,train_only,icl_noisy_demo_labels,frac,0.1,train,,,,0.9441391941391941,0.930621549052921,0.2169968398345782,0.07262280266800207,0.09959540229842351,0.249526172507091,9.537763228660976,0.6564854637872898,0.8574353033060077,2378.416275806916,661.6306638637269,0.005494505494505495,0.011904761904761904,32,8,True,cuda
EA-FULL,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,EA,EA-FULL,openml_1497_v1__wall_robot_navigation,openml_1497_v1__wall_robot_navigation,wall-robot-navigation,1497,9960,1,9960,44,0.2,True,4364,1092,feature_rotation_kdim_both_k_subspace_8_0_both,rotation_both_k8,8.0,train_and_test,feature_rotation_kdim_both,k_subspace,8.0,both,,834104.0,ca9ae8f4d301,0.9624542124542125,0.9634877849475928,0.10624884985362194,0.012509387955342436,0.058827026170603924,0.1978623206014886,10.944087131205524,0.6236062774858351,0.8456762688277758,1688.8844474820428,509.52413310405365,0.0989010989010989,0.16630036630036632,32,8,True,cuda
SA,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,SA,SA,openml_1497_v1__wall_robot_navigation,openml_1497_v1__wall_robot_navigation,wall-robot-navigation,1497,9960,1,9960,45,0.2,True,4364,1092,clean_none_0_0_none,clean,0.0,none,clean,none,0.0,none,,,,0.9716117216117216,0.9715329584319732,0.07707334874479758,0.006907764972347881,0.04366954535910781,0.20710102390522284,11.357502696273551,0.5172257618728938,0.7791105367537501,439.78277428944904,261.3410297743244,0.02197802197802198,0.13901098901098902,32,8,True,cuda
SA,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,SA,SA,openml_1497_v1__wall_robot_navigation,openml_1497_v1__wall_robot_navigation,wall-robot-navigation,1497,9960,1,9960,45,0.2,True,4364,1092,uninformative_features_shuffled_n_add_10_0_both,uninformative_both_n10,10.0,train_and_test,uninformative_features_shuffled,n_add,10.0,both,,,,0.9496336996336996,0.9449029781293872,0.12298345356802949,0.012849220535257333,0.06788906126590745,0.1413701823508976,19.015153512558594,0.5522667416177109,0.7387005900735418,458.89089710109835,208.38532648532546,0.07509157509157509,0.13205128205128205,32,8,True,cuda
SA,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,SA,SA,openml_1497_v1__wall_robot_navigation,openml_1497_v1__wall_robot_navigation,wall-robot-navigation,1497,9960,1,9960,45,0.2,True,4364,1092,uninformative_features_shuffled_n_add_50_0_both,uninformative_both_n50,50.0,train_and_test,uninformative_features_shuffled,n_add,50.0,both,,,,0.8772893772893773,0.8798301223384961,0.32065014213448423,0.022794480616356427,0.1810498736024477,0.10571801504760991,27.56510643656533,0.5825696845824635,0.7316157706275142,963.7162846855191,504.86001344677084,0.09432234432234432,0.11904761904761904,32,8,True,cuda
SA,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,SA,SA,openml_1497_v1__wall_robot_navigation,openml_1497_v1__wall_robot_navigation,wall-robot-navigation,1497,9960,1,9960,45,0.2,True,4364,1092,cell_outliers_tabpfn_outlier_factor_10_0_both,outliers_both_fac10,10.0,train_and_test,cell_outliers_tabpfn,outlier_factor,10.0,both,0.02,,,0.9478021978021978,0.9420486872691938,0.147699966443032,0.007044914332064912,0.07691353818548295,0.17128478808607414,14.207922438888593,0.6899573837777084,0.8509790864006805,443.64548979050073,378.55823040835924,0.046703296703296704,0.07637362637362638,32,8,True,cuda
SA,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,SA,SA,openml_1497_v1__wall_robot_navigation,openml_1497_v1__wall_robot_navigation,wall-robot-navigation,1497,9960,1,9960,45,0.2,True,4364,1092,cell_outliers_tabpfn_outlier_factor_50_0_both,outliers_both_fac50,50.0,train_and_test,cell_outliers_tabpfn,outlier_factor,50.0,both,0.02,,,0.9487179487179487,0.9508322080943828,0.13701287877381232,0.005855008004567551,0.07462867390188879,0.18312936975617264,12.84804348457819,0.6242961541059201,0.8194532083420638,388.55838275741746,370.33456500942117,0.028388278388278388,0.05128205128205128,32,8,True,cuda
SA,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,SA,SA,openml_1497_v1__wall_robot_navigation,openml_1497_v1__wall_robot_navigation,wall-robot-navigation,1497,9960,1,9960,45,0.2,True,4364,1092,icl_noisy_demo_labels_frac_0_1_train,label_noise_train_frac0.1,0.1,train_only,icl_noisy_demo_labels,frac,0.1,train,,,,0.9542124542124543,0.9494600321656352,0.19112834877962068,0.08030331631501514,0.08018378453979026,0.20710102390522284,11.357502696273551,0.5172257618728938,0.7791105367537501,706.052733592498,479.96722232491175,0.005494505494505495,0.005860805860805861,32,8,True,cuda
